,lga,hhid,item_desc,sector_name,state_name,expenditure,income,credit
9064,318,30086,ELECTRICITY,RURAL,Akwa Ibom,2000.0,,
9068,318,30086,PETROL,RURAL,Akwa Ibom,7000.0,,
9090,318,30087,KEROSENE,RURAL,Akwa Ibom,200.0,,
9120,318,30088,KEROSENE,RURAL,Akwa Ibom,400.0,,
9150,318,30089,KEROSENE,RURAL,Akwa Ibom,1000.0,,
9154,318,30089,ELECTRICITY,RURAL,Akwa Ibom,700.0,,
9158,318,30089,PETROL,RURAL,Akwa Ibom,1500.0,,
9180,318,30090,KEROSENE,RURAL,Akwa Ibom,600.0,,
9184,318,30090,ELECTRICITY,RURAL,Akwa Ibom,700.0,,
9210,313,30091,KEROSENE,RURAL,Akwa Ibom,840.0,,
9214,313,30091,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
9218,313,30091,PETROL,RURAL,Akwa Ibom,1000.0,,
9240,331,30092,KEROSENE,URBAN,Akwa Ibom,1200.0,,
9244,331,30092,ELECTRICITY,URBAN,Akwa Ibom,2000.0,,
9248,331,30092,PETROL,URBAN,Akwa Ibom,8000.0,,
9249,331,30092,DIESEL,URBAN,Akwa Ibom,2000.0,,
9270,313,30093,KEROSENE,RURAL,Akwa Ibom,480.0,,
9300,313,30094,KEROSENE,RURAL,Akwa Ibom,400.0,,
9330,313,30095,KEROSENE,RURAL,Akwa Ibom,200.0,,
9360,313,30096,KEROSENE,RURAL,Akwa Ibom,600.0,,
9364,313,30096,ELECTRICITY,RURAL,Akwa Ibom,2000.0,,
9365,313,30096,CANDLES,RURAL,Akwa Ibom,30.0,,
9368,313,30096,PETROL,RURAL,Akwa Ibom,3000.0,,
9390,313,30097,KEROSENE,RURAL,Akwa Ibom,1000.0,,
9394,313,30097,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
9398,313,30097,PETROL,RURAL,Akwa Ibom,3000.0,,
9420,313,30098,KEROSENE,RURAL,Akwa Ibom,1000.0,,
9424,313,30098,ELECTRICITY,RURAL,Akwa Ibom,8000.0,,
9450,313,30099,KEROSENE,RURAL,Akwa Ibom,400.0,,
9454,313,30099,ELECTRICITY,RURAL,Akwa Ibom,500.0,,
9480,313,30100,KEROSENE,RURAL,Akwa Ibom,200.0,,
9510,301,30101,KEROSENE,URBAN,Akwa Ibom,2400.0,,
9516,301,30101,FIREWOOD,URBAN,Akwa Ibom,600.0,,
9518,301,30101,PETROL,URBAN,Akwa Ibom,3000.0,,
9540,301,30102,KEROSENE,URBAN,Akwa Ibom,2000.0,,
9544,301,30102,ELECTRICITY,URBAN,Akwa Ibom,3500.0,,
9546,301,30102,FIREWOOD,URBAN,Akwa Ibom,3000.0,,
9570,301,30103,KEROSENE,URBAN,Akwa Ibom,1280.0,,
9574,301,30103,ELECTRICITY,URBAN,Akwa Ibom,2000.0,,
9578,301,30103,PETROL,URBAN,Akwa Ibom,2000.0,,
9600,301,30104,KEROSENE,URBAN,Akwa Ibom,300.0,,
9630,301,30105,KEROSENE,URBAN,Akwa Ibom,900.0,,
9638,301,30105,PETROL,URBAN,Akwa Ibom,3000.0,,
9660,301,30106,KEROSENE,URBAN,Akwa Ibom,650.0,,
9664,301,30106,ELECTRICITY,URBAN,Akwa Ibom,2000.0,,
9690,301,30107,KEROSENE,URBAN,Akwa Ibom,800.0,,
9720,301,30108,KEROSENE,URBAN,Akwa Ibom,600.0,,
9721,301,30108,PALM KERNEL OIL,URBAN,Akwa Ibom,100.0,,
9728,301,30108,PETROL,URBAN,Akwa Ibom,3500.0,,
9750,301,30109,KEROSENE,URBAN,Akwa Ibom,800.0,,
9754,301,30109,ELECTRICITY,URBAN,Akwa Ibom,1000.0,,
9780,301,30110,KEROSENE,URBAN,Akwa Ibom,1500.0,,
9784,301,30110,ELECTRICITY,URBAN,Akwa Ibom,4500.0,,
9786,301,30110,FIREWOOD,URBAN,Akwa Ibom,600.0,,
9788,301,30110,PETROL,URBAN,Akwa Ibom,4000.0,,
9810,326,30111,KEROSENE,RURAL,Akwa Ibom,800.0,,
9814,326,30111,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
9818,326,30111,PETROL,RURAL,Akwa Ibom,2500.0,,
9840,326,30112,KEROSENE,RURAL,Akwa Ibom,300.0,,
9844,326,30112,ELECTRICITY,RURAL,Akwa Ibom,500.0,,
9848,326,30112,PETROL,RURAL,Akwa Ibom,5000.0,,
9870,326,30113,KEROSENE,RURAL,Akwa Ibom,600.0,,
9874,326,30113,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
9900,326,30115,KEROSENE,RURAL,Akwa Ibom,1200.0,,
9904,326,30115,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
9908,326,30115,PETROL,RURAL,Akwa Ibom,3000.0,,
9934,326,30116,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
9960,326,30117,KEROSENE,RURAL,Akwa Ibom,500.0,,
9964,326,30117,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
9990,326,30118,KEROSENE,RURAL,Akwa Ibom,800.0,,
9994,326,30118,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
9998,326,30118,PETROL,RURAL,Akwa Ibom,3500.0,,
10020,326,30119,KEROSENE,RURAL,Akwa Ibom,480.0,,
10028,326,30119,PETROL,RURAL,Akwa Ibom,3000.0,,
10050,326,30120,KEROSENE,RURAL,Akwa Ibom,500.0,,
10054,326,30120,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
10080,305,30121,KEROSENE,RURAL,Akwa Ibom,800.0,,
10084,305,30121,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
10110,305,30122,KEROSENE,RURAL,Akwa Ibom,600.0,,
10114,305,30122,ELECTRICITY,RURAL,Akwa Ibom,1500.0,,
10140,305,30123,KEROSENE,RURAL,Akwa Ibom,600.0,,
10144,305,30123,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
10148,305,30123,PETROL,RURAL,Akwa Ibom,5000.0,,
10170,305,30124,KEROSENE,RURAL,Akwa Ibom,800.0,,
10174,305,30124,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
10200,305,30125,KEROSENE,RURAL,Akwa Ibom,500.0,,
10204,305,30125,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
10230,305,30126,KEROSENE,RURAL,Akwa Ibom,850.0,,
10234,305,30126,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
10260,305,30127,KEROSENE,RURAL,Akwa Ibom,1500.0,,
10264,305,30127,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
10290,305,30128,KEROSENE,RURAL,Akwa Ibom,580.0,,
10294,305,30128,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
10298,305,30128,PETROL,RURAL,Akwa Ibom,2000.0,,
10320,305,30129,KEROSENE,RURAL,Akwa Ibom,850.0,,
10350,305,30130,KEROSENE,RURAL,Akwa Ibom,1000.0,,
10354,305,30130,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
10356,305,30130,FIREWOOD,RURAL,Akwa Ibom,850.0,,
10380,312,30131,KEROSENE,RURAL,Akwa Ibom,600.0,,
10410,312,30132,KEROSENE,RURAL,Akwa Ibom,400.0,,
10440,312,30133,KEROSENE,RURAL,Akwa Ibom,450.0,,
10444,312,30133,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
10448,312,30133,PETROL,RURAL,Akwa Ibom,6000.0,,
10470,312,30134,KEROSENE,RURAL,Akwa Ibom,580.0,,
10478,312,30134,PETROL,RURAL,Akwa Ibom,500.0,,
10500,312,30135,KEROSENE,RURAL,Akwa Ibom,1000.0,,
10530,312,30137,KEROSENE,RURAL,Akwa Ibom,800.0,,
10534,312,30137,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
10560,312,30138,KEROSENE,RURAL,Akwa Ibom,600.0,,
10590,312,30139,KEROSENE,RURAL,Akwa Ibom,500.0,,
10620,312,30140,KEROSENE,RURAL,Akwa Ibom,600.0,,
10624,312,30140,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
10650,305,30141,KEROSENE,RURAL,Akwa Ibom,300.0,,
10710,305,30143,KEROSENE,RURAL,Akwa Ibom,900.0,,
10714,305,30143,ELECTRICITY,RURAL,Akwa Ibom,3000.0,,
10740,314,30145,KEROSENE,URBAN,Akwa Ibom,1500.0,,
10744,314,30145,ELECTRICITY,URBAN,Akwa Ibom,2200.0,,
10770,305,30146,KEROSENE,RURAL,Akwa Ibom,600.0,,
10774,305,30146,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
10778,305,30146,PETROL,RURAL,Akwa Ibom,4000.0,,
10830,305,30148,KEROSENE,RURAL,Akwa Ibom,120.0,,
10864,305,30149,ELECTRICITY,RURAL,Akwa Ibom,1000.0,,
10890,418,40001,KEROSENE,URBAN,Anambra,1500.0,,
10894,418,40001,ELECTRICITY,URBAN,Anambra,1200.0,,
10920,418,40002,KEROSENE,URBAN,Anambra,1900.0,,
10924,418,40002,ELECTRICITY,URBAN,Anambra,1500.0,,
10928,418,40002,PETROL,URBAN,Anambra,2600.0,,
10950,418,40003,KEROSENE,URBAN,Anambra,130.0,,
10954,418,40003,ELECTRICITY,URBAN,Anambra,1000.0,,
10980,418,40005,KEROSENE,URBAN,Anambra,260.0,,
10984,418,40005,ELECTRICITY,URBAN,Anambra,1500.0,,
11010,418,40006,KEROSENE,URBAN,Anambra,480.0,,
11014,418,40006,ELECTRICITY,URBAN,Anambra,1000.0,,
11040,418,40007,KEROSENE,URBAN,Anambra,2500.0,,
11044,418,40007,ELECTRICITY,URBAN,Anambra,1000.0,,
11070,418,40008,KEROSENE,URBAN,Anambra,2500.0,,
11074,418,40008,ELECTRICITY,URBAN,Anambra,1000.0,,
11100,418,40009,KEROSENE,URBAN,Anambra,1500.0,,
11104,418,40009,ELECTRICITY,URBAN,Anambra,1000.0,,
11108,418,40009,PETROL,URBAN,Anambra,500.0,,
11130,418,40010,KEROSENE,URBAN,Anambra,300.0,,
11160,417,40011,KEROSENE,URBAN,Anambra,300.0,,
11190,417,40012,KEROSENE,URBAN,Anambra,1500.0,,
11194,417,40012,ELECTRICITY,URBAN,Anambra,1400.0,,
11220,417,40013,KEROSENE,URBAN,Anambra,400.0,,
11224,417,40013,ELECTRICITY,URBAN,Anambra,1200.0,,
11250,417,40015,KEROSENE,URBAN,Anambra,2100.0,,
11254,417,40015,ELECTRICITY,URBAN,Anambra,1000.0,,
11255,417,40015,CANDLES,URBAN,Anambra,50.0,,
11257,417,40015,CHARCOAL,URBAN,Anambra,600.0,,
11258,417,40015,PETROL,URBAN,Anambra,1200.0,,
11284,417,40016,ELECTRICITY,URBAN,Anambra,5000.0,,
11285,417,40016,CANDLES,URBAN,Anambra,300.0,,
11288,417,40016,PETROL,URBAN,Anambra,10000.0,,
11310,417,40017,KEROSENE,URBAN,Anambra,2000.0,,
11314,417,40017,ELECTRICITY,URBAN,Anambra,1000.0,,
11340,417,40018,KEROSENE,URBAN,Anambra,2600.0,,
11344,417,40018,ELECTRICITY,URBAN,Anambra,800.0,,
11348,417,40018,PETROL,URBAN,Anambra,1000.0,,
11370,417,40019,KEROSENE,URBAN,Anambra,700.0,,
11374,417,40019,ELECTRICITY,URBAN,Anambra,600.0,,
11400,417,40020,KEROSENE,URBAN,Anambra,1800.0,,
11404,417,40020,ELECTRICITY,URBAN,Anambra,1000.0,,
11408,417,40020,PETROL,URBAN,Anambra,2000.0,,
11430,416,40021,KEROSENE,URBAN,Anambra,600.0,,
11435,416,40021,CANDLES,URBAN,Anambra,40.0,,
11460,416,40022,KEROSENE,URBAN,Anambra,460.0,,
11490,416,40023,KEROSENE,URBAN,Anambra,600.0,,
11520,416,40025,KEROSENE,URBAN,Anambra,300.0,,
11524,416,40025,ELECTRICITY,URBAN,Anambra,500.0,,
11550,416,40026,KEROSENE,URBAN,Anambra,2500.0,,
11554,416,40026,ELECTRICITY,URBAN,Anambra,3000.0,,
11558,416,40026,PETROL,URBAN,Anambra,3000.0,,
11580,416,40027,KEROSENE,URBAN,Anambra,1300.0,,
11584,416,40027,ELECTRICITY,URBAN,Anambra,600.0,,
11588,416,40027,PETROL,URBAN,Anambra,1300.0,,
11610,416,40028,KEROSENE,URBAN,Anambra,1100.0,,
11614,416,40028,ELECTRICITY,URBAN,Anambra,500.0,,
11640,1102,40029,KEROSENE,RURAL,Ebonyi,260.0,,
11670,416,40030,KEROSENE,URBAN,Anambra,1000.0,,
11674,416,40030,ELECTRICITY,URBAN,Anambra,1100.0,,
11700,414,40032,KEROSENE,URBAN,Anambra,600.0,,
11704,414,40032,ELECTRICITY,URBAN,Anambra,3000.0,,
11730,414,40033,KEROSENE,URBAN,Anambra,360.0,,
11760,414,40034,KEROSENE,URBAN,Anambra,480.0,,
11764,414,40034,ELECTRICITY,URBAN,Anambra,1500.0,,
11769,414,40034,DIESEL,URBAN,Anambra,2500.0,,
11790,414,40036,KEROSENE,URBAN,Anambra,2500.0,,
11794,414,40036,ELECTRICITY,URBAN,Anambra,1200.0,,
11820,414,40037,KEROSENE,URBAN,Anambra,600.0,,
11824,414,40037,ELECTRICITY,URBAN,Anambra,1200.0,,
11828,414,40037,PETROL,URBAN,Anambra,1500.0,,
11850,414,40039,KEROSENE,URBAN,Anambra,800.0,,
11854,414,40039,ELECTRICITY,URBAN,Anambra,500.0,,
11880,414,40040,KEROSENE,URBAN,Anambra,1000.0,,
11884,414,40040,ELECTRICITY,URBAN,Anambra,500.0,,
11910,415,40041,KEROSENE,URBAN,Anambra,240.0,,
11940,415,40042,KEROSENE,URBAN,Anambra,240.0,,
11970,415,40043,KEROSENE,URBAN,Anambra,360.0,,
11978,415,40043,PETROL,URBAN,Anambra,2500.0,,
12000,415,40044,KEROSENE,URBAN,Anambra,1320.0,,
12004,415,40044,ELECTRICITY,URBAN,Anambra,600.0,,
12008,415,40044,PETROL,URBAN,Anambra,260.0,,
12030,415,40045,KEROSENE,URBAN,Anambra,300.0,,
12034,415,40045,ELECTRICITY,URBAN,Anambra,600.0,,
12036,415,40045,FIREWOOD,URBAN,Anambra,800.0,,
12060,415,40046,KEROSENE,URBAN,Anambra,500.0,,
12064,415,40046,ELECTRICITY,URBAN,Anambra,600.0,,
12093,415,40047,OTHER LIQUID COOKING FUEL,URBAN,Anambra,400.0,,
12120,415,40048,KEROSENE,URBAN,Anambra,1000.0,,
12124,415,40048,ELECTRICITY,URBAN,Anambra,600.0,,
12150,415,40049,KEROSENE,URBAN,Anambra,300.0,,
12180,413,40052,KEROSENE,RURAL,Anambra,720.0,,
12185,413,40052,CANDLES,RURAL,Anambra,40.0,,
12210,413,40053,KEROSENE,RURAL,Anambra,1500.0,,
12240,413,40054,KEROSENE,RURAL,Anambra,2000.0,,
12270,413,40055,KEROSENE,RURAL,Anambra,1320.0,,
12274,413,40055,ELECTRICITY,RURAL,Anambra,40.0,,
12304,413,40056,ELECTRICITY,RURAL,Anambra,1000.0,,
12330,413,40057,KEROSENE,RURAL,Anambra,800.0,,
12360,413,40058,KEROSENE,RURAL,Anambra,400.0,,
12390,413,40059,KEROSENE,RURAL,Anambra,2000.0,,
12394,413,40059,ELECTRICITY,RURAL,Anambra,2000.0,,
12420,413,40060,KEROSENE,RURAL,Anambra,2000.0,,
12428,413,40060,PETROL,RURAL,Anambra,5000.0,,
12450,405,40062,KEROSENE,RURAL,Anambra,1020.0,,
12484,405,40063,ELECTRICITY,RURAL,Anambra,500.0,,
12485,405,40063,CANDLES,RURAL,Anambra,40.0,,
12488,405,40063,PETROL,RURAL,Anambra,500.0,,
12510,405,40064,KEROSENE,RURAL,Anambra,1500.0,,
12514,405,40064,ELECTRICITY,RURAL,Anambra,500.0,,
12516,405,40064,FIREWOOD,RURAL,Anambra,1500.0,,
12518,405,40064,PETROL,RURAL,Anambra,1000.0,,
12540,405,40065,KEROSENE,RURAL,Anambra,1500.0,,
12570,405,40066,KEROSENE,RURAL,Anambra,300.0,,
12574,405,40066,ELECTRICITY,RURAL,Anambra,500.0,,
12600,405,40067,KEROSENE,RURAL,Anambra,400.0,,
12604,405,40067,ELECTRICITY,RURAL,Anambra,500.0,,
12630,405,40068,KEROSENE,RURAL,Anambra,300.0,,
12660,405,40069,KEROSENE,RURAL,Anambra,2000.0,,
12664,405,40069,ELECTRICITY,RURAL,Anambra,2000.0,,
12690,405,40070,KEROSENE,RURAL,Anambra,1500.0,,
12694,405,40070,ELECTRICITY,RURAL,Anambra,2000.0,,
12720,405,40071,KEROSENE,RURAL,Anambra,280.0,,
12750,405,40072,KEROSENE,RURAL,Anambra,600.0,,
12780,405,40073,KEROSENE,RURAL,Anambra,1500.0,,
12810,405,40074,KEROSENE,RURAL,Anambra,450.0,,
12840,405,40075,KEROSENE,RURAL,Anambra,1800.0,,
12870,405,40076,KEROSENE,RURAL,Anambra,200.0,,
12878,405,40076,PETROL,RURAL,Anambra,2000.0,,
12938,405,40078,PETROL,RURAL,Anambra,2000.0,,
12960,405,40079,KEROSENE,RURAL,Anambra,1200.0,,
12990,405,40080,KEROSENE,RURAL,Anambra,1000.0,,
13020,419,40081,KEROSENE,RURAL,Anambra,620.0,,
13025,419,40081,CANDLES,RURAL,Anambra,40.0,,
13028,419,40081,PETROL,RURAL,Anambra,720.0,,
13050,419,40082,KEROSENE,RURAL,Anambra,1350.0,,
13058,419,40082,PETROL,RURAL,Anambra,400.0,,
13080,419,40083,KEROSENE,RURAL,Anambra,1500.0,,
13084,419,40083,ELECTRICITY,RURAL,Anambra,1200.0,,
13110,419,40084,KEROSENE,RURAL,Anambra,1200.0,,
13148,419,40085,PETROL,RURAL,Anambra,1000.0,,
13200,419,40088,KEROSENE,RURAL,Anambra,3000.0,,
13230,419,40089,KEROSENE,RURAL,Anambra,700.0,,
13260,419,40090,KEROSENE,RURAL,Anambra,500.0,,
13290,401,40092,KEROSENE,URBAN,Anambra,780.0,,
13295,401,40092,CANDLES,URBAN,Anambra,40.0,,
13320,401,40093,KEROSENE,URBAN,Anambra,780.0,,
13350,401,40094,KEROSENE,URBAN,Anambra,800.0,,
13354,401,40094,ELECTRICITY,URBAN,Anambra,3800.0,,
13358,401,40094,PETROL,URBAN,Anambra,15000.0,,
13380,401,40095,KEROSENE,URBAN,Anambra,2000.0,,
13384,401,40095,ELECTRICITY,URBAN,Anambra,2200.0,,
13410,401,40096,KEROSENE,URBAN,Anambra,1000.0,,
13414,401,40096,ELECTRICITY,URBAN,Anambra,3500.0,,
13440,401,40097,KEROSENE,URBAN,Anambra,600.0,,
13444,401,40097,ELECTRICITY,URBAN,Anambra,3000.0,,
13470,401,40098,KEROSENE,URBAN,Anambra,2000.0,,
13530,401,40100,KEROSENE,URBAN,Anambra,200.0,,
13560,412,40101,KEROSENE,RURAL,Anambra,500.0,,
13590,412,40102,KEROSENE,RURAL,Anambra,1000.0,,
13620,412,40103,KEROSENE,RURAL,Anambra,400.0,,
13650,412,40104,KEROSENE,RURAL,Anambra,600.0,,
13680,412,40105,KEROSENE,RURAL,Anambra,900.0,,
13710,412,40106,KEROSENE,RURAL,Anambra,700.0,,
13740,412,40107,KEROSENE,RURAL,Anambra,240.0,,
13770,412,40108,KEROSENE,RURAL,Anambra,240.0,,
13778,412,40108,PETROL,RURAL,Anambra,2000.0,,
13800,412,40109,KEROSENE,RURAL,Anambra,1000.0,,
13804,412,40109,ELECTRICITY,RURAL,Anambra,600.0,,
13808,412,40109,PETROL,RURAL,Anambra,3000.0,,
13830,412,40110,KEROSENE,RURAL,Anambra,600.0,,
13838,412,40110,PETROL,RURAL,Anambra,2000.0,,
13860,412,40111,KEROSENE,RURAL,Anambra,400.0,,
13890,412,40112,KEROSENE,RURAL,Anambra,600.0,,
13920,412,40113,KEROSENE,RURAL,Anambra,900.0,,
13950,412,40114,KEROSENE,RURAL,Anambra,900.0,,
13980,412,40115,KEROSENE,RURAL,Anambra,240.0,,
14010,412,40116,KEROSENE,RURAL,Anambra,160.0,,
14040,412,40117,KEROSENE,RURAL,Anambra,240.0,,
14070,412,40118,KEROSENE,RURAL,Anambra,400.0,,
14100,412,40119,KEROSENE,RURAL,Anambra,1500.0,,
14104,412,40119,ELECTRICITY,RURAL,Anambra,400.0,,
14106,412,40119,FIREWOOD,RURAL,Anambra,1000.0,,
14108,412,40119,PETROL,RURAL,Anambra,1500.0,,
14130,412,40120,KEROSENE,RURAL,Anambra,500.0,,
14134,412,40120,ELECTRICITY,RURAL,Anambra,400.0,,
14136,412,40120,FIREWOOD,RURAL,Anambra,1000.0,,
14160,410,40121,KEROSENE,RURAL,Anambra,1800.0,,
14164,410,40121,ELECTRICITY,RURAL,Anambra,800.0,,
14190,410,40122,KEROSENE,RURAL,Anambra,350.0,,
14194,410,40122,ELECTRICITY,RURAL,Anambra,500.0,,
14196,410,40122,FIREWOOD,RURAL,Anambra,1000.0,,
14220,410,40123,KEROSENE,RURAL,Anambra,120.0,,
14250,410,40124,KEROSENE,RURAL,Anambra,240.0,,
14280,410,40125,KEROSENE,RURAL,Anambra,500.0,,
14284,410,40125,ELECTRICITY,RURAL,Anambra,400.0,,
14310,410,40126,KEROSENE,RURAL,Anambra,600.0,,
14340,410,40128,KEROSENE,RURAL,Anambra,500.0,,
14370,410,40129,KEROSENE,RURAL,Anambra,700.0,,
14374,410,40129,ELECTRICITY,RURAL,Anambra,4000.0,,
14400,410,40130,KEROSENE,RURAL,Anambra,800.0,,
14404,410,40130,ELECTRICITY,RURAL,Anambra,4000.0,,
14430,407,40131,KEROSENE,RURAL,Anambra,250.0,,
14460,407,40133,KEROSENE,RURAL,Anambra,500.0,,
14490,407,40134,KEROSENE,RURAL,Anambra,400.0,,
14498,407,40134,PETROL,RURAL,Anambra,2000.0,,
14520,407,40135,KEROSENE,RURAL,Anambra,400.0,,
14528,407,40135,PETROL,RURAL,Anambra,1000.0,,
14550,407,40136,KEROSENE,RURAL,Anambra,500.0,,
14558,407,40136,PETROL,RURAL,Anambra,2000.0,,
14580,407,40137,KEROSENE,RURAL,Anambra,470.0,,
14585,407,40137,CANDLES,RURAL,Anambra,40.0,,
14610,407,40138,KEROSENE,RURAL,Anambra,1000.0,,
14618,407,40138,PETROL,RURAL,Anambra,1000.0,,
14640,407,40139,KEROSENE,RURAL,Anambra,640.0,,
14646,407,40139,FIREWOOD,RURAL,Anambra,200.0,,
14648,407,40139,PETROL,RURAL,Anambra,1200.0,,
14670,407,40140,KEROSENE,RURAL,Anambra,100.0,,
14700,410,40141,KEROSENE,URBAN,Anambra,1200.0,,
14730,410,40142,KEROSENE,URBAN,Anambra,1500.0,,
14734,410,40142,ELECTRICITY,URBAN,Anambra,2000.0,,
14760,410,40143,KEROSENE,URBAN,Anambra,600.0,,
14850,410,40146,KEROSENE,URBAN,Anambra,400.0,,
14880,410,40147,KEROSENE,URBAN,Anambra,480.0,,
14910,410,40148,KEROSENE,URBAN,Anambra,580.0,,
14940,410,40149,KEROSENE,URBAN,Anambra,600.0,,
14970,406,40150,KEROSENE,URBAN,Anambra,600.0,,
14974,406,40150,ELECTRICITY,URBAN,Anambra,1200.0,,
15000,410,40151,KEROSENE,URBAN,Anambra,2000.0,,
15004,410,40151,ELECTRICITY,URBAN,Anambra,1800.0,,
15008,410,40151,PETROL,URBAN,Anambra,1000.0,,
15030,410,40152,KEROSENE,URBAN,Anambra,200.0,,
15060,410,40153,KEROSENE,URBAN,Anambra,500.0,,
15090,410,40154,KEROSENE,URBAN,Anambra,420.0,,
15120,410,40155,KEROSENE,URBAN,Anambra,300.0,,
15150,410,40156,KEROSENE,URBAN,Anambra,1500.0,,
15210,410,40158,KEROSENE,URBAN,Anambra,640.0,,
15240,410,40159,KEROSENE,URBAN,Anambra,2000.0,,
15270,410,40160,KEROSENE,URBAN,Anambra,500.0,,
15300,401,40161,KEROSENE,URBAN,Anambra,1200.0,,
15330,401,40162,KEROSENE,URBAN,Anambra,2000.0,,
15338,401,40162,PETROL,URBAN,Anambra,8000.0,,
15360,401,40163,KEROSENE,URBAN,Anambra,2000.0,,
15390,401,40164,KEROSENE,URBAN,Anambra,480.0,,
15424,908,40165,ELECTRICITY,URBAN,Cross River,19000.0,,
15428,908,40165,PETROL,URBAN,Cross River,8000.0,,
15450,401,40166,KEROSENE,URBAN,Anambra,200.0,,
15480,401,40167,KEROSENE,URBAN,Anambra,200.0,,
15510,401,40168,KEROSENE,URBAN,Anambra,400.0,,
15540,401,40169,KEROSENE,URBAN,Anambra,800.0,,
15570,401,40170,KEROSENE,URBAN,Anambra,500.0,,
15600,421,40171,KEROSENE,URBAN,Anambra,400.0,,
15608,421,40171,PETROL,URBAN,Anambra,1500.0,,
15630,421,40172,KEROSENE,URBAN,Anambra,200.0,,
15660,421,40173,KEROSENE,URBAN,Anambra,300.0,,
15690,421,40174,KEROSENE,URBAN,Anambra,10000.0,,
15694,421,40174,ELECTRICITY,URBAN,Anambra,2500.0,,
15698,421,40174,PETROL,URBAN,Anambra,5000.0,,
15720,421,40175,KEROSENE,URBAN,Anambra,1800.0,,
15750,421,40176,KEROSENE,URBAN,Anambra,800.0,,
15758,421,40176,PETROL,URBAN,Anambra,1000.0,,
15780,421,40177,KEROSENE,URBAN,Anambra,1200.0,,
15810,421,40178,KEROSENE,URBAN,Anambra,1350.0,,
15840,421,40180,KEROSENE,URBAN,Anambra,450.0,,
15845,421,40180,CANDLES,URBAN,Anambra,40.0,,
15870,411,40181,KEROSENE,URBAN,Anambra,500.0,,
15874,411,40181,ELECTRICITY,URBAN,Anambra,1000.0,,
15878,411,40181,PETROL,URBAN,Anambra,5000.0,,
15900,411,40182,KEROSENE,URBAN,Anambra,450.0,,
15904,411,40182,ELECTRICITY,URBAN,Anambra,1000.0,,
15934,411,40183,ELECTRICITY,URBAN,Anambra,3000.0,,
15938,411,40183,PETROL,URBAN,Anambra,1800.0,,
15960,411,40184,KEROSENE,URBAN,Anambra,240.0,,
15990,411,40185,KEROSENE,URBAN,Anambra,600.0,,
16020,411,40186,KEROSENE,URBAN,Anambra,360.0,,
16050,411,40187,KEROSENE,URBAN,Anambra,1300.0,,
16054,411,40187,ELECTRICITY,URBAN,Anambra,500.0,,
16058,411,40187,PETROL,URBAN,Anambra,1500.0,,
16080,411,40188,KEROSENE,URBAN,Anambra,800.0,,
16084,411,40188,ELECTRICITY,URBAN,Anambra,500.0,,
16110,411,40189,KEROSENE,URBAN,Anambra,600.0,,
16114,411,40189,ELECTRICITY,URBAN,Anambra,900.0,,
16118,411,40189,PETROL,URBAN,Anambra,1100.0,,
16140,411,40190,KEROSENE,URBAN,Anambra,800.0,,
16144,411,40190,ELECTRICITY,URBAN,Anambra,500.0,,
16148,411,40190,PETROL,URBAN,Anambra,4000.0,,
16200,401,40192,KEROSENE,RURAL,Anambra,2000.0,,
16230,401,40193,KEROSENE,RURAL,Anambra,200.0,,
16234,401,40193,ELECTRICITY,RURAL,Anambra,2000.0,,
16238,401,40193,PETROL,RURAL,Anambra,600.0,,
16260,401,40194,KEROSENE,RURAL,Anambra,1200.0,,
16290,401,40195,KEROSENE,RURAL,Anambra,250.0,,
16295,401,40195,CANDLES,RURAL,Anambra,20.0,,
16296,401,40195,FIREWOOD,RURAL,Anambra,200.0,,
16320,401,40196,KEROSENE,RURAL,Anambra,1500.0,,
16328,401,40196,PETROL,RURAL,Anambra,1000.0,,
16350,401,40197,KEROSENE,RURAL,Anambra,2000.0,,
16358,401,40197,PETROL,RURAL,Anambra,3000.0,,
16380,401,40198,KEROSENE,RURAL,Anambra,400.0,,
16410,401,40199,KEROSENE,RURAL,Anambra,1500.0,,
16440,401,40200,KEROSENE,RURAL,Anambra,2000.0,,
16444,401,40200,ELECTRICITY,RURAL,Anambra,5000.0,,
16448,401,40200,PETROL,RURAL,Anambra,7500.0,,
